"TIME","GEO","HHTYP","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2014","Spain","Total","Median equivalised net income","National currency","13,269",""
"2014","Spain","Total","Median equivalised net income","Purchasing power standard (PPS)","14,195",""
"2014","France","Total","Median equivalised net income","Euro","21,206",""
"2014","France","Total","Median equivalised net income","National currency","21,206",""
"2014","France","Total","Median equivalised net income","Purchasing power standard (PPS)","19,314",""
"2014","Croatia","Total","Median equivalised net income","Euro","5,225",""
"2014","Croatia","Total","Median equivalised net income","National currency","39,600",""
"2014","Croatia","Total","Median equivalised net income","Purchasing power standard (PPS)","7,740",""
"2014","Italy","Total","Median equivalised net income","Euro","15,759",""
"2014","Italy","Total","Median equivalised net income","National currency","15,759",""
"2014","Italy","Total","Median equivalised net income","Purchasing power standard (PPS)","15,254",""
"2014","Cyprus","Total","Median equivalised net income","Euro","14,400",""
"2014","Cyprus","Total","Median equivalised net income","National currency","14,400",""
"2014","Cyprus","Total","Median equivalised net income","Purchasing power standard (PPS)","15,762",""
"2014","Latvia","Total","Median equivalised net income","Euro","5,210",""
"2014","Latvia","Total","Median equivalised net income","National currency","5,210",""
"2014","Latvia","Total","Median equivalised net income","Purchasing power standard (PPS)","7,330",""
"2014","Lithuania","Total","Median equivalised net income","Euro","4,821",""
"2014","Lithuania","Total","Median equivalised net income","National currency","16,644",""
"2014","Lithuania","Total","Median equivalised net income","Purchasing power standard (PPS)","7,592",""
"2014","Luxembourg","Total","Median equivalised net income","Euro","34,320",""
"2014","Luxembourg","Total","Median equivalised net income","National currency","34,320",""
"2014","Luxembourg","Total","Median equivalised net income","Purchasing power standard (PPS)","28,271",""
"2014","Hungary","Total","Median equivalised net income","Euro","4,512",""
"2014","Hungary","Total","Median equivalised net income","National currency","1,339,579",""
"2014","Hungary","Total","Median equivalised net income","Purchasing power standard (PPS)","7,559",""
"2014","Malta","Total","Median equivalised net income","Euro","12,808",""
"2014","Malta","Total","Median equivalised net income","National currency","12,808",""
"2014","Malta","Total","Median equivalised net income","Purchasing power standard (PPS)","15,686",""
"2014","Netherlands","Total","Median equivalised net income","Euro","20,891",""
"2014","Netherlands","Total","Median equivalised net income","National currency","20,891",""
"2014","Netherlands","Total","Median equivalised net income","Purchasing power standard (PPS)","18,805",""
"2014","Austria","Total","Median equivalised net income","Euro","23,211",""
"2014","Austria","Total","Median equivalised net income","National currency","23,211",""
"2014","Austria","Total","Median equivalised net income","Purchasing power standard (PPS)","21,662",""
"2014","Poland","Total","Median equivalised net income","Euro","5,339",""
"2014","Poland","Total","Median equivalised net income","National currency","22,409",""
"2014","Poland","Total","Median equivalised net income","Purchasing power standard (PPS)","9,564",""
"2014","Portugal","Total","Median equivalised net income","Euro","8,229",""
"2014","Portugal","Total","Median equivalised net income","National currency","8,229",""
"2014","Portugal","Total","Median equivalised net income","Purchasing power standard (PPS)","10,125",""
"2014","Romania","Total","Median equivalised net income","Euro","2,158",""
"2014","Romania","Total","Median equivalised net income","National currency","9,536",""
"2014","Romania","Total","Median equivalised net income","Purchasing power standard (PPS)","4,020",""
"2014","Slovenia","Total","Median equivalised net income","Euro","11,909",""
"2014","Slovenia","Total","Median equivalised net income","National currency","11,909",""
"2014","Slovenia","Total","Median equivalised net income","Purchasing power standard (PPS)","14,328",""
"2014","Slovakia","Total","Median equivalised net income","Euro","6,809",""
"2014","Slovakia","Total","Median equivalised net income","National currency","6,809",""
"2014","Slovakia","Total","Median equivalised net income","Purchasing power standard (PPS)","9,806",""
"2014","Finland","Total","Median equivalised net income","Euro","23,702",""
"2014","Finland","Total","Median equivalised net income","National currency","23,702",""
"2014","Finland","Total","Median equivalised net income","Purchasing power standard (PPS)","19,250",""
"2014","Sweden","Total","Median equivalised net income","Euro","25,852",""
"2014","Sweden","Total","Median equivalised net income","National currency","223,657",""
"2014","Sweden","Total","Median equivalised net income","Purchasing power standard (PPS)","19,540",""
"2014","United Kingdom","Total","Median equivalised net income","Euro","20,528",""
"2014","United Kingdom","Total","Median equivalised net income","National currency","16,548",""
"2014","United Kingdom","Total","Median equivalised net income","Purchasing power standard (PPS)","16,896",""
"2014","Iceland","Total","Median equivalised net income","Euro","22,477",""
"2014","Iceland","Total","Median equivalised net income","National currency","3,649,795",""
"2014","Iceland","Total","Median equivalised net income","Purchasing power standard (PPS)","20,124",""
"2014","Norway","Total","Median equivalised net income","Euro","43,775",""
"2014","Norway","Total","Median equivalised net income","National currency","341,736",""
"2014","Norway","Total","Median equivalised net income","Purchasing power standard (PPS)","27,859",""
"2014","Switzerland","Total","Median equivalised net income","Euro","38,143","b"
"2014","Switzerland","Total","Median equivalised net income","National currency","46,957","b"
"2014","Switzerland","Total","Median equivalised net income","Purchasing power standard (PPS)","25,731","b"
"2014","Montenegro","Total","Median equivalised net income","Euro","3,040",""
"2014","Montenegro","Total","Median equivalised net income","National currency","3,040",""
"2014","Montenegro","Total","Median equivalised net income","Purchasing power standard (PPS)","5,353",""
"2014","North Macedonia","Total","Median equivalised net income","Euro","1,946",""
"2014","North Macedonia","Total","Median equivalised net income","National currency","119,875",""
"2014","North Macedonia","Total","Median equivalised net income","Purchasing power standard (PPS)","4,097",""
"2014","Serbia","Total","Median equivalised net income","Euro","2,426",""
"2014","Serbia","Total","Median equivalised net income","National currency","274,500",""
"2014","Serbia","Total","Median equivalised net income","Purchasing power standard (PPS)","4,602",""
"2014","Turkey","Total","Median equivalised net income","Euro","3,497",""
"2014","Turkey","Total","Median equivalised net income","National currency","8,860",""
"2014","Turkey","Total","Median equivalised net income","Purchasing power standard (PPS)","5,456",""
"2015","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Euro","16,163","e"
"2015","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","National currency",":",""
"2015","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Euro","15,445","e"
"2015","European Union - 27 countries (from 2020)","Total","Median equivalised net income","National currency",":",""
"2015","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Euro","16,163",""
"2015","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","National currency",":",""
"2015","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Euro","16,253",""
"2015","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","National currency",":",""
"2015","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Euro",":",""
"2015","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","National currency",":",""
"2015","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Euro","17,745","e"
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","National currency",":",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Euro","17,745",""
"2015","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","National currency",":",""
"2015","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Euro area - 18 countries (2014)","Total","Median equivalised net income","Euro","17,856",""
"2015","Euro area - 18 countries (2014)","Total","Median equivalised net income","National currency",":",""
"2015","Euro area - 18 countries (2014)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Belgium","Total","Median equivalised net income","Euro","21,690",""
"2015","Belgium","Total","Median equivalised net income","National currency","21,690",""
"2015","Belgium","Total","Median equivalised net income","Purchasing power standard (PPS)","19,954",""
"2015","Bulgaria","Total","Median equivalised net income","Euro","3,332",""
"2015","Bulgaria","Total","Median equivalised net income","National currency","6,516",""
"2015","Bulgaria","Total","Median equivalised net income","Purchasing power standard (PPS)","6,882",""
"2015","Czechia","Total","Median equivalised net income","Euro","7,423",""
"2015","Czechia","Total","Median equivalised net income","National currency","204,395",""
"2015","Czechia","Total","Median equivalised net income","Purchasing power standard (PPS)","11,652",""
"2015","Denmark","Total","Median equivalised net income","Euro","28,364",""
"2015","Denmark","Total","Median equivalised net income","National currency","211,450",""
"2015","Denmark","Total","Median equivalised net income","Purchasing power standard (PPS)","20,384",""
"2015","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Euro","20,644",""
"2015","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","National currency","20,644",""
"2015","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Purchasing power standard (PPS)","20,342",""
"2015","Estonia","Total","Median equivalised net income","Euro","7,882",""
"2015","Estonia","Total","Median equivalised net income","National currency","7,882",""
"2015","Estonia","Total","Median equivalised net income","Purchasing power standard (PPS)","10,423",""
"2015","Ireland","Total","Median equivalised net income","Euro","21,629",""
"2015","Ireland","Total","Median equivalised net income","National currency","21,629",""
"2015","Ireland","Total","Median equivalised net income","Purchasing power standard (PPS)","17,656",""
"2015","Greece","Total","Median equivalised net income","Euro","7,527",""
"2015","Greece","Total","Median equivalised net income","National currency","7,527",""
"2015","Greece","Total","Median equivalised net income","Purchasing power standard (PPS)","8,810",""
"2015","Spain","Total","Median equivalised net income","Euro","13,352",""
"2015","Spain","Total","Median equivalised net income","National currency","13,352",""
"2015","Spain","Total","Median equivalised net income","Purchasing power standard (PPS)","14,463",""
"2015","France","Total","Median equivalised net income","Euro","21,415",""
"2015","France","Total","Median equivalised net income","National currency","21,415",""
"2015","France","Total","Median equivalised net income","Purchasing power standard (PPS)","19,885",""
"2015","Croatia","Total","Median equivalised net income","Euro","5,453",""
"2015","Croatia","Total","Median equivalised net income","National currency","41,632",""
"2015","Croatia","Total","Median equivalised net income","Purchasing power standard (PPS)","8,253",""
"2015","Italy","Total","Median equivalised net income","Euro","15,846",""
"2015","Italy","Total","Median equivalised net income","National currency","15,846",""
"2015","Italy","Total","Median equivalised net income","Purchasing power standard (PPS)","15,395",""
"2015","Cyprus","Total","Median equivalised net income","Euro","13,793",""
"2015","Cyprus","Total","Median equivalised net income","National currency","13,793",""
"2015","Cyprus","Total","Median equivalised net income","Purchasing power standard (PPS)","15,313",""
"2015","Latvia","Total","Median equivalised net income","Euro","5,840",""
"2015","Latvia","Total","Median equivalised net income","National currency","5,840",""
"2015","Latvia","Total","Median equivalised net income","Purchasing power standard (PPS)","8,108",""
"2015","Lithuania","Total","Median equivalised net income","Euro","5,180",""
"2015","Lithuania","Total","Median equivalised net income","National currency","5,180",""
"2015","Lithuania","Total","Median equivalised net income","Purchasing power standard (PPS)","8,251",""
"2015","Luxembourg","Total","Median equivalised net income","Euro","35,270",""
"2015","Luxembourg","Total","Median equivalised net income","National currency","35,270",""
"2015","Luxembourg","Total","Median equivalised net income","Purchasing power standard (PPS)","29,285",""
"2015","Hungary","Total","Median equivalised net income","Euro","4,567",""
"2015","Hungary","Total","Median equivalised net income","National currency","1,410,000",""
"2015","Hungary","Total","Median equivalised net income","Purchasing power standard (PPS)","7,938",""
"2015","Malta","Total","Median equivalised net income","Euro","13,551",""
"2015","Malta","Total","Median equivalised net income","National currency","13,551",""
"2015","Malta","Total","Median equivalised net income","Purchasing power standard (PPS)","16,753",""
"2015","Netherlands","Total","Median equivalised net income","Euro","21,294",""
"2015","Netherlands","Total","Median equivalised net income","National currency","21,294",""
"2015","Netherlands","Total","Median equivalised net income","Purchasing power standard (PPS)","19,389",""
"2015","Austria","Total","Median equivalised net income","Euro","23,260",""
"2015","Austria","Total","Median equivalised net income","National currency","23,260",""
"2015","Austria","Total","Median equivalised net income","Purchasing power standard (PPS)","21,981",""
"2015","Poland","Total","Median equivalised net income","Euro","5,560",""
"2015","Poland","Total","Median equivalised net income","National currency","23,263",""
"2015","Poland","Total","Median equivalised net income","Purchasing power standard (PPS)","9,957",""
"2015","Portugal","Total","Median equivalised net income","Euro","8,435",""
"2015","Portugal","Total","Median equivalised net income","National currency","8,435",""
"2015","Portugal","Total","Median equivalised net income","Purchasing power standard (PPS)","10,317",""
"2015","Romania","Total","Median equivalised net income","Euro","2,315",""
"2015","Romania","Total","Median equivalised net income","National currency","10,287",""
"2015","Romania","Total","Median equivalised net income","Purchasing power standard (PPS)","4,357",""
"2015","Slovenia","Total","Median equivalised net income","Euro","12,332",""
"2015","Slovenia","Total","Median equivalised net income","National currency","12,332",""
"2015","Slovenia","Total","Median equivalised net income","Purchasing power standard (PPS)","15,102",""
"2015","Slovakia","Total","Median equivalised net income","Euro","6,930",""
"2015","Slovakia","Total","Median equivalised net income","National currency","6,930",""
"2015","Slovakia","Total","Median equivalised net income","Purchasing power standard (PPS)","10,220",""
"2015","Finland","Total","Median equivalised net income","Euro","23,763",""
"2015","Finland","Total","Median equivalised net income","National currency","23,763",""
"2015","Finland","Total","Median equivalised net income","Purchasing power standard (PPS)","19,430",""
"2015","Sweden","Total","Median equivalised net income","Euro","25,306",""
"2015","Sweden","Total","Median equivalised net income","National currency","230,248",""
"2015","Sweden","Total","Median equivalised net income","Purchasing power standard (PPS)","20,154",""
"2015","United Kingdom","Total","Median equivalised net income","Euro","21,029",""
"2015","United Kingdom","Total","Median equivalised net income","National currency","16,952",""
"2015","United Kingdom","Total","Median equivalised net income","Purchasing power standard (PPS)","17,784",""
"2015","Iceland","Total","Median equivalised net income","Euro","24,554",""
"2015","Iceland","Total","Median equivalised net income","National currency","3,802,368",""
"2015","Iceland","Total","Median equivalised net income","Purchasing power standard (PPS)","20,804",""
"2015","Norway","Total","Median equivalised net income","Euro","41,528",""
"2015","Norway","Total","Median equivalised net income","National currency","346,937",""
"2015","Norway","Total","Median equivalised net income","Purchasing power standard (PPS)","28,353",""
"2015","Switzerland","Total","Median equivalised net income","Euro","39,518",""
"2015","Switzerland","Total","Median equivalised net income","National currency","47,999",""
"2015","Switzerland","Total","Median equivalised net income","Purchasing power standard (PPS)","26,545",""
"2015","Montenegro","Total","Median equivalised net income","Euro","3,131",""
"2015","Montenegro","Total","Median equivalised net income","National currency","3,131",""
"2015","Montenegro","Total","Median equivalised net income","Purchasing power standard (PPS)","5,645",""
"2015","North Macedonia","Total","Median equivalised net income","Euro","2,119",""
"2015","North Macedonia","Total","Median equivalised net income","National currency","130,603",""
"2015","North Macedonia","Total","Median equivalised net income","Purchasing power standard (PPS)","4,556",""
"2015","Serbia","Total","Median equivalised net income","Euro","2,382",""
"2015","Serbia","Total","Median equivalised net income","National currency","279,467",""
"2015","Serbia","Total","Median equivalised net income","Purchasing power standard (PPS)","4,722",""
"2015","Turkey","Total","Median equivalised net income","Euro","3,390",""
"2015","Turkey","Total","Median equivalised net income","National currency","9,853",""
"2015","Turkey","Total","Median equivalised net income","Purchasing power standard (PPS)","5,668",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Euro","16,562","e"
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","National currency",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Euro","15,881","e"
"2016","European Union - 27 countries (from 2020)","Total","Median equivalised net income","National currency",":",""
"2016","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Euro","16,562",""
"2016","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","National currency",":",""
"2016","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Euro","16,652",""
"2016","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","National currency",":",""
"2016","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Euro",":",""
"2016","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","National currency",":",""
"2016","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Euro","18,231","e"
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","National currency",":",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Euro","18,231",""
"2016","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","National currency",":",""
"2016","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Euro area - 18 countries (2014)","Total","Median equivalised net income","Euro","18,341",""
"2016","Euro area - 18 countries (2014)","Total","Median equivalised net income","National currency",":",""
"2016","Euro area - 18 countries (2014)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","Belgium","Total","Median equivalised net income","Euro","22,293",""
"2016","Belgium","Total","Median equivalised net income","National currency","22,293",""
"2016","Belgium","Total","Median equivalised net income","Purchasing power standard (PPS)","21,333",""
"2016","Bulgaria","Total","Median equivalised net income","Euro","3,147","b"
"2016","Bulgaria","Total","Median equivalised net income","National currency","6,154","b"
"2016","Bulgaria","Total","Median equivalised net income","Purchasing power standard (PPS)","6,733","b"
"2016","Czechia","Total","Median equivalised net income","Euro","7,838",""
"2016","Czechia","Total","Median equivalised net income","National currency","213,812",""
"2016","Czechia","Total","Median equivalised net income","Purchasing power standard (PPS)","12,478",""
"2016","Denmark","Total","Median equivalised net income","Euro","28,659",""
"2016","Denmark","Total","Median equivalised net income","National currency","213,761",""
"2016","Denmark","Total","Median equivalised net income","Purchasing power standard (PPS)","21,350",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Euro","21,263",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","National currency","21,263",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Purchasing power standard (PPS)","21,139",""
"2016","Estonia","Total","Median equivalised net income","Euro","8,647",""
"2016","Estonia","Total","Median equivalised net income","National currency","8,647",""
"2016","Estonia","Total","Median equivalised net income","Purchasing power standard (PPS)","11,871",""
"2016","Ireland","Total","Median equivalised net income","Euro","22,544",""
"2016","Ireland","Total","Median equivalised net income","National currency","22,544",""
"2016","Ireland","Total","Median equivalised net income","Purchasing power standard (PPS)","18,397",""
"2016","Greece","Total","Median equivalised net income","Euro","7,504",""
"2016","Greece","Total","Median equivalised net income","National currency","7,504",""
"2016","Greece","Total","Median equivalised net income","Purchasing power standard (PPS)","9,052",""
"2016","Spain","Total","Median equivalised net income","Euro","13,685",""
"2016","Spain","Total","Median equivalised net income","National currency","13,685",""
"2016","Spain","Total","Median equivalised net income","Purchasing power standard (PPS)","15,351",""
"2016","France","Total","Median equivalised net income","Euro","21,720",""
"2016","France","Total","Median equivalised net income","National currency","21,720",""
"2016","France","Total","Median equivalised net income","Purchasing power standard (PPS)","20,627",""
"2016","Croatia","Total","Median equivalised net income","Euro","5,726",""
"2016","Croatia","Total","Median equivalised net income","National currency","43,593",""
"2016","Croatia","Total","Median equivalised net income","Purchasing power standard (PPS)","8,985",""
"2016","Italy","Total","Median equivalised net income","Euro","16,247",""
"2016","Italy","Total","Median equivalised net income","National currency","16,247",""
"2016","Italy","Total","Median equivalised net income","Purchasing power standard (PPS)","16,237",""
"2016","Cyprus","Total","Median equivalised net income","Euro","14,020",""
"2016","Cyprus","Total","Median equivalised net income","National currency","14,020",""
"2016","Cyprus","Total","Median equivalised net income","Purchasing power standard (PPS)","16,173",""
"2016","Latvia","Total","Median equivalised net income","Euro","6,374",""
"2016","Latvia","Total","Median equivalised net income","National currency","6,374",""
"2016","Latvia","Total","Median equivalised net income","Purchasing power standard (PPS)","9,271",""
"2016","Lithuania","Total","Median equivalised net income","Euro","5,644",""
"2016","Lithuania","Total","Median equivalised net income","National currency","5,644",""
"2016","Lithuania","Total","Median equivalised net income","Purchasing power standard (PPS)","9,363",""
"2016","Luxembourg","Total","Median equivalised net income","Euro","33,838","b"
"2016","Luxembourg","Total","Median equivalised net income","National currency","33,838","b"
"2016","Luxembourg","Total","Median equivalised net income","Purchasing power standard (PPS)","28,679","b"
"2016","Hungary","Total","Median equivalised net income","Euro","4,772",""
"2016","Hungary","Total","Median equivalised net income","National currency","1,479,313",""
"2016","Hungary","Total","Median equivalised net income","Purchasing power standard (PPS)","8,274",""
"2016","Malta","Total","Median equivalised net income","Euro","13,617",""
"2016","Malta","Total","Median equivalised net income","National currency","13,617",""
"2016","Malta","Total","Median equivalised net income","Purchasing power standard (PPS)","17,264",""
"2016","Netherlands","Total","Median equivalised net income","Euro","22,745","b"
"2016","Netherlands","Total","Median equivalised net income","National currency","22,745","b"
"2016","Netherlands","Total","Median equivalised net income","Purchasing power standard (PPS)","21,200","b"
"2016","Austria","Total","Median equivalised net income","Euro","23,694",""
"2016","Austria","Total","Median equivalised net income","National currency","23,694",""
"2016","Austria","Total","Median equivalised net income","Purchasing power standard (PPS)","23,071",""
"2016","Poland","Total","Median equivalised net income","Euro","5,905",""
"2016","Poland","Total","Median equivalised net income","National currency","24,706",""
"2016","Poland","Total","Median equivalised net income","Purchasing power standard (PPS)","10,904",""
"2016","Portugal","Total","Median equivalised net income","Euro","8,782",""
"2016","Portugal","Total","Median equivalised net income","National currency","8,782",""
"2016","Portugal","Total","Median equivalised net income","Purchasing power standard (PPS)","10,805",""
"2016","Romania","Total","Median equivalised net income","Euro","2,448",""
"2016","Romania","Total","Median equivalised net income","National currency","10,884",""
"2016","Romania","Total","Median equivalised net income","Purchasing power standard (PPS)","4,724",""
"2016","Slovenia","Total","Median equivalised net income","Euro","12,327",""
"2016","Slovenia","Total","Median equivalised net income","National currency","12,327",""
"2016","Slovenia","Total","Median equivalised net income","Purchasing power standard (PPS)","15,250",""
"2016","Slovakia","Total","Median equivalised net income","Euro","6,951",""
"2016","Slovakia","Total","Median equivalised net income","National currency","6,951",""
"2016","Slovakia","Total","Median equivalised net income","Purchasing power standard (PPS)","10,466",""
"2016","Finland","Total","Median equivalised net income","Euro","23,650",""
"2016","Finland","Total","Median equivalised net income","National currency","23,650",""
"2016","Finland","Total","Median equivalised net income","Purchasing power standard (PPS)","19,997",""
"2016","Sweden","Total","Median equivalised net income","Euro","25,202",""
"2016","Sweden","Total","Median equivalised net income","National currency","235,729",""
"2016","Sweden","Total","Median equivalised net income","Purchasing power standard (PPS)","20,986",""
"2016","United Kingdom","Total","Median equivalised net income","Euro","21,136",""
"2016","United Kingdom","Total","Median equivalised net income","National currency","17,321",""
"2016","United Kingdom","Total","Median equivalised net income","Purchasing power standard (PPS)","17,296",""
"2016","Iceland","Total","Median equivalised net income","Euro","28,341",""
"2016","Iceland","Total","Median equivalised net income","National currency","4,146,323",""
"2016","Iceland","Total","Median equivalised net income","Purchasing power standard (PPS)","22,152",""
"2016","Norway","Total","Median equivalised net income","Euro","39,569",""
"2016","Norway","Total","Median equivalised net income","National currency","354,128",""
"2016","Norway","Total","Median equivalised net income","Purchasing power standard (PPS)","27,667",""
"2016","Switzerland","Total","Median equivalised net income","Euro","44,134",""
"2016","Switzerland","Total","Median equivalised net income","National currency","47,131",""
"2016","Switzerland","Total","Median equivalised net income","Purchasing power standard (PPS)","27,617",""
"2016","Montenegro","Total","Median equivalised net income","Euro","3,210",""
"2016","Montenegro","Total","Median equivalised net income","National currency","3,210",""
"2016","Montenegro","Total","Median equivalised net income","Purchasing power standard (PPS)","6,079",""
"2016","North Macedonia","Total","Median equivalised net income","Euro","2,233",""
"2016","North Macedonia","Total","Median equivalised net income","National currency","137,600",""
"2016","North Macedonia","Total","Median equivalised net income","Purchasing power standard (PPS)","4,940",""
"2016","Serbia","Total","Median equivalised net income","Euro","2,432",""
"2016","Serbia","Total","Median equivalised net income","National currency","293,600",""
"2016","Serbia","Total","Median equivalised net income","Purchasing power standard (PPS)","4,998",""
"2016","Turkey","Total","Median equivalised net income","Euro","3,755",""
"2016","Turkey","Total","Median equivalised net income","National currency","11,361",""
"2016","Turkey","Total","Median equivalised net income","Purchasing power standard (PPS)","6,507",""
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Euro","16,924","e"
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","National currency",":",""
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Euro","16,313","e"
"2017","European Union - 27 countries (from 2020)","Total","Median equivalised net income","National currency",":",""
"2017","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Euro","16,924",""
"2017","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","National currency",":",""
"2017","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Euro","17,013",""
"2017","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","National currency",":",""
"2017","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Euro",":",""
"2017","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","National currency",":",""
"2017","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Euro","18,698","e"
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","National currency",":",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
